가게명,별점,주소,카테고리,위도,경도
블루피시방,0.0,광주 남구 효우로 79-1,PC방,35.1063211454049,126.904591804799
브레인PC방,0.0,광주 서구 하남대로680번길 3,PC방,35.1711593198676,126.86720092716999
여우PC,0.0,광주 광산구 수등로 254,PC방,35.1849582610974,126.83653479606899
저스티스PC방,0.0,광주 광산구 어등대로 420,PC방,35.1491139230982,126.770323602454
GINI PC방 레스토랑,4.25,광주 북구 동문대로 16-2,PC방,35.166235082019,126.920024081387
만땅pc,0.0,광주 서구 상무대로876번길 13,PC방,35.1491771553223,126.857744678273
이터널PC카페,0.0,광주 광산구 임방울대로 142-10 3층,PC방,35.1737094017163,126.818352028322
베니pc방,0.0,광주 서구 풍금로177번길 11,PC방,35.1315114707373,126.858216259245
청담PC방,0.0,광주 북구 양일로 51-1 연제아이콤타워,PC방,35.1980273611985,126.870358344449
라인PC용봉점,0.0,광주 남구 봉선중앙로123번길 20 송암빌딩,PC방,35.1320227666154,126.908449422918
플랫폼pc방,0.0,광주 동구 동계로 15,PC방,35.1531191243828,126.92422073200599
만땅PC,0.0,광주 광산구 신창로131번길 15 2층,PC방,35.197148561988705,126.837832345903
점퍼pc방,0.0,광주 서구 운천로 69,PC방,35.1388358847194,126.857783080196
아이센스리그PC 일곡점,3.95,광주 북구 설죽로 496-5,PC방,35.203977827927204,126.899047856352
썸PC&CAFE,0.0,광주 북구 우치로 76,PC방,35.1741875736968,126.912952297771
자비스PC존,0.0,광주 서구 운천로204번길 7,PC방,35.1512713252825,126.85617507566499
엘리시아pc카페,0.0,광주 광산구 하남대로 151,PC방,35.1802725904097,126.810218655861
케냐PC존,0.0,광주 광산구 풍영로 93,PC방,35.1804305816574,126.811304387178
펀&펀PC백운점,0.0,광주 광산구 월계로 50,PC방,35.2108727907854,126.83219154641199
아지트PC,3.86,광주 북구 하서로423번길 26,PC방,35.213218988079,126.873309130052
블루오션PC방,0.0,광주 북구 우치로90번길 8-3,PC방,35.1753266919894,126.91318008014
브로스피시방,0.0,광주 북구 문산로 43 명성빌딩 4층,PC방,35.185683643508895,126.922916051051
게임스토리,0.0,광주 북구 군왕로 206,PC방,35.179052024177196,126.935771189736
앤유pc방,0.0,광주 북구 우치로 225,PC방,35.184996145773795,126.90555668065001
청담pc방,0.0,광주 서구 풍암중앙로 39,PC방,35.1251762741011,126.878679353045
올리브피시방 조대점,0.0,광주 광산구 월계로 167 2층 위더스 pc방,PC방,35.214264648831,126.84369630263001
더캠프PC방 광주첨단캠프,0.0,광주 북구 서방로107번길 39,PC방,35.1722398375078,126.925098199629
블랑PC방,0.0,광주 서구 독립로 187,PC방,35.149966866050804,126.905121103443
블루오션PC,0.0,광주 남구 독립로 165,PC방,35.1483195262219,126.903733577648
pc플랫폼,0.0,광주 북구 호동로 47,PC방,35.176286312852696,126.917091478675
스타PC,4.17,광주 북구 설죽로 499 서영빌딩3층,PC방,35.203643891549504,126.89798997352501
샹떼PC방 수완점,0.0,광주 광산구 선운로 7,PC방,35.148961545443605,126.770393387654
라이또PC방 광주운암점,0.0,광주 북구 매곡로 17 2층,PC방,35.1865675322833,126.893968302848
3POP PC방,0.0,광주 광산구 사암로 275,PC방,35.1689433365633,126.80877122234301
아일랜드 pc방,0.0,광주 남구 효우2로 34,PC방,35.1018123329724,126.88834589369
소나무pc방,0.0,광주 북구 서암대로 39,PC방,35.172904664347,126.889112821951
조이앤조이PC방,0.0,광주 서구 내방로306번길 5,PC방,35.157066386793396,126.874108106825
망고PC방,0.0,광주 서구 내방로252번길 7,PC방,35.1570699225308,126.86819437591801
블루오션PC,0.0,광주 북구 임방울대로 1034,PC방,35.21223124528,126.87020562278
아이리스 PC 첨단쌍암점,0.0,광주 광산구 임방울대로 148 2층,PC방,35.1744506955959,126.81794420631999
헌터PC방 광주신가점,0.0,광주 북구 양일1로 3,PC방,35.1975097974992,126.87094279435499
